gene,importance,rank,method
Bmp7,0.010461436877210049,1208,Random Forest
Fabp7,0.010459012589046808,1209,Random Forest
Zeb2,0.010445330444577202,1210,Random Forest
Flna,0.010444297634621045,1211,Random Forest
Gm13861,0.010435606928600788,1212,Random Forest
Islr,0.010433546008878091,1213,Random Forest
Bcl2,0.010432144391346846,1214,Random Forest
Ezr,0.01042335813856181,1215,Random Forest
Fcer1g,0.010423150797489499,1216,Random Forest
Adrbk2,0.010412971295206647,1217,Random Forest
Vill,0.010397029613522048,1218,Random Forest
Tlr7,0.010393804927752475,1219,Random Forest
1810011O10Rik,0.010391592580111157,1220,Random Forest
Pantr1,0.010386340603663956,1221,Random Forest
Col15a1,0.010384155727450401,1222,Random Forest
Ccl11,0.010382326411698336,1223,Random Forest
Tpd52l1,0.01037335018109341,1224,Random Forest
Cox8a,0.010371826995349795,1225,Random Forest
Ptges,0.010369292176045918,1226,Random Forest
Map1b,0.01036732010721311,1227,Random Forest
Fez1,0.010361704831846232,1228,Random Forest
Tmem88,0.010359786995797357,1229,Random Forest
Pcsk1n,0.010358787063422019,1230,Random Forest
Bmp4,0.010352245486985212,1231,Random Forest
Hes1,0.010347570088268091,1232,Random Forest
Ggt5,0.010343993270218335,1233,Random Forest
Tbxas1,0.01033660661060287,1234,Random Forest
Lbh,0.010336015821832112,1235,Random Forest
Ly6h,0.010333893284624711,1236,Random Forest
Gm4951,0.010326220390978141,1237,Random Forest
Tmbim1,0.010323810864420637,1238,Random Forest
Txk,0.010322389911481848,1239,Random Forest
Cystm1,0.010313831840344654,1240,Random Forest
P2rx7,0.010312607920659737,1241,Random Forest
Tbx3os1,0.010305444048976375,1242,Random Forest
Ndufa13,0.010301842217903713,1243,Random Forest
Ddah1,0.010287439341719497,1244,Random Forest
Cxcl14,0.01028491959053751,1245,Random Forest
Pdlim2,0.010281485214294813,1246,Random Forest
Aebp1,0.010275467572141898,1247,Random Forest
Kctd1,0.010267926042317242,1248,Random Forest
Spon1,0.010267597893396777,1249,Random Forest
Folr1,0.010260474316682477,1250,Random Forest
Rgs4,0.010258389341737536,1251,Random Forest
Batf3,0.010253977610658093,1252,Random Forest
Hgsnat,0.010251627233045792,1253,Random Forest
Sdc2,0.010246779677666913,1254,Random Forest
Tns1,0.01024475000837806,1255,Random Forest
Nav2,0.01023756600012281,1256,Random Forest
1700047M11Rik,0.010224145215045423,1257,Random Forest
Rab32,0.01021446534228755,1258,Random Forest
Atp1b2,0.0102119239063961,1259,Random Forest
Gm11627,0.010204968994867574,1260,Random Forest
Msmo1,0.01019992252614138,1261,Random Forest
Foxj1,0.010193635655205837,1262,Random Forest
Igf2,0.010192253281744949,1263,Random Forest
Enpep,0.010189609230606403,1264,Random Forest
Apoo,0.010188614028545822,1265,Random Forest
Timd4,0.010174356004660613,1266,Random Forest
Bcr,0.010172136180997238,1267,Random Forest
Fyb,0.01016527479078879,1268,Random Forest
Cdkn2b,0.010162480004275132,1269,Random Forest
Bmp2k,0.010151002752014802,1270,Random Forest
Cyp7b1,0.01014570572920459,1271,Random Forest
Trp53i11,0.010140758823490607,1272,Random Forest
Bphl,0.01014020450000454,1273,Random Forest
Tekt1,0.01013535466356388,1274,Random Forest
Otud1,0.010111337567019471,1275,Random Forest
Eps8l2,0.010105049635564347,1276,Random Forest
Nlrp3,0.010101218820688925,1277,Random Forest
Filip1,0.010093168867155694,1278,Random Forest
Fgfbp1,0.010084159068633955,1279,Random Forest
Lrrc51,0.010067400394346638,1280,Random Forest
Ascc1,0.010065245826746049,1281,Random Forest
Tsc22d4,0.010061947356897362,1282,Random Forest
Tmem52,0.010060992405651186,1283,Random Forest
Gm5127,0.010054018790764648,1284,Random Forest
Cald1,0.010041401571475112,1285,Random Forest
Ppp1r14a,0.010041143355972832,1286,Random Forest
Hemk1,0.01003788614928635,1287,Random Forest
Bnip3,0.010035988286082254,1288,Random Forest
Mgst2,0.01003306634301308,1289,Random Forest
Nkain4,0.010008574114844794,1290,Random Forest
Ndn,0.010007876241731625,1291,Random Forest
Slc48a1,0.010004835353616242,1292,Random Forest
Gm26870,0.01000095069812854,1293,Random Forest
Lxn,0.009997409350760449,1294,Random Forest
Fhl2,0.00999724999663843,1295,Random Forest
Pla2g16,0.00999574756748232,1296,Random Forest
Fam13a,0.009993976979767975,1297,Random Forest
Slc9a3r1,0.009992296552336338,1298,Random Forest
Pdzd2,0.009990453966145283,1299,Random Forest
Id4,0.009970132821090202,1300,Random Forest
Il2rb,0.009968463337559618,1301,Random Forest
Cfap161,0.00996422234215076,1302,Random Forest
Cped1,0.009961294676922324,1303,Random Forest
Slc38a11,0.009960110390645075,1304,Random Forest
Il18,0.009956019712442853,1305,Random Forest
1500015O10Rik,0.009954078180665574,1306,Random Forest
Siglecg,0.009949366494717187,1307,Random Forest
Esm1,0.00993826502876014,1308,Random Forest
Cxcl1,0.009911246557715636,1309,Random Forest
Marveld1,0.009908134606592062,1310,Random Forest
Pde4b,0.009903194482107013,1311,Random Forest
Thyn1,0.009897006297717588,1312,Random Forest
Lfng,0.009895434664570976,1313,Random Forest
1700007G11Rik,0.009894416713913503,1314,Random Forest
Sostdc1,0.009892529927212502,1315,Random Forest
Wtip,0.009866879173318296,1316,Random Forest
Atp5g3,0.009865766826774572,1317,Random Forest
Csf2rb,0.009855350115238767,1318,Random Forest
Aqp4,0.009854507466852628,1319,Random Forest
Tacstd2,0.009851857707938252,1320,Random Forest
Gm13889,0.00985158358398768,1321,Random Forest
Dnah12,0.009845726638641972,1322,Random Forest
Lypd1,0.009842153870167243,1323,Random Forest
Pacrg,0.009840550764086154,1324,Random Forest
Vegfc,0.009839044404848124,1325,Random Forest
Tubb3,0.009827171690182993,1326,Random Forest
Hspa2,0.009826291815359597,1327,Random Forest
Cdhr4,0.009826022941819525,1328,Random Forest
Vsig2,0.009819816567834568,1329,Random Forest
Msx1,0.009813005486503816,1330,Random Forest
Cygb,0.0098074994395599,1331,Random Forest
Hmgn3,0.009806602047515624,1332,Random Forest
Ifi44,0.009806537553543812,1333,Random Forest
Zcchc18,0.00979828066508414,1334,Random Forest
Jam3,0.009786068440440736,1335,Random Forest
Gstp1,0.009779305067476346,1336,Random Forest
C1qtnf9,0.00977052065178134,1337,Random Forest
Dhx58os,0.009769408331131631,1338,Random Forest
Gpnmb,0.009765374818435138,1339,Random Forest
Gpr18,0.009765093969566157,1340,Random Forest
Ttyh2,0.009762885516997374,1341,Random Forest
Ndufa11,0.0097593839124128,1342,Random Forest
Vegfa,0.009741231399983782,1343,Random Forest
Kazald1,0.00973645767677857,1344,Random Forest
Parm1,0.00971550464596784,1345,Random Forest
Mylip,0.009712162264010584,1346,Random Forest
Spry2,0.009706228838355497,1347,Random Forest
Klrb1b,0.009700578388729099,1348,Random Forest
Hsph1,0.009690918694529755,1349,Random Forest
Car14,0.009675356815375648,1350,Random Forest
Arl5c,0.009653505083621425,1351,Random Forest
Grb14,0.009649852573119495,1352,Random Forest
Adora2b,0.009647787227366889,1353,Random Forest
Serpini1,0.00964093724302014,1354,Random Forest
Ppp1r12b,0.009623723748958313,1355,Random Forest
Nrarp,0.00962208568327047,1356,Random Forest
Col18a1,0.009619075547157952,1357,Random Forest
2410004P03Rik,0.009606758565027313,1358,Random Forest
Gpr37l1,0.009605166499017638,1359,Random Forest
Cebpe,0.009591080317667998,1360,Random Forest
Cela1,0.009577413749078554,1361,Random Forest
Hist1h4h,0.009569927454747645,1362,Random Forest
Mecom,0.009563450888328894,1363,Random Forest
Capsl,0.009558128489711297,1364,Random Forest
Rem1,0.00955756728182105,1365,Random Forest
Cmtm5,0.009555584135136444,1366,Random Forest
Oat,0.00955220019318554,1367,Random Forest
1700026L06Rik,0.009548294562549478,1368,Random Forest
Slc6a1,0.009523161600300313,1369,Random Forest
Pdlim7,0.009522045506250437,1370,Random Forest
Serpina3g,0.009518026406066075,1371,Random Forest
Ngfrap1,0.009514450792384752,1372,Random Forest
Cxcr6,0.009509693923793215,1373,Random Forest
Myl9,0.009508394748158122,1374,Random Forest
Sema4b,0.009502783909003323,1375,Random Forest
Iqca,0.00950103719925136,1376,Random Forest
Myof,0.009490848064688728,1377,Random Forest
Arl4c,0.009490174790178637,1378,Random Forest
Prdm16,0.009478702075513453,1379,Random Forest
Emilin1,0.009472738533666243,1380,Random Forest
Cryab,0.009472645878531546,1381,Random Forest
Emp2,0.009468937177490812,1382,Random Forest
4833407H14Rik,0.009465222289938223,1383,Random Forest
Wnt5b,0.009464707067533624,1384,Random Forest
Klk6,0.009462509843359496,1385,Random Forest
Rasl11a,0.009457397421178206,1386,Random Forest
Defb11,0.009450069412292183,1387,Random Forest
Adamtsl1,0.00944484011880862,1388,Random Forest
Igfbp5,0.00944074732217633,1389,Random Forest
Lilra5,0.009394771291886572,1390,Random Forest
Flt3,0.009393251644066044,1391,Random Forest
Serpinb6b,0.009393182440744314,1392,Random Forest
Fabp4,0.00939108846733053,1393,Random Forest
Hapln2,0.009389377465030522,1394,Random Forest
Cfap54,0.009388922686432275,1395,Random Forest
Pcp4,0.009387312499053238,1396,Random Forest
Timp4,0.009384636311682926,1397,Random Forest
Rbm24,0.009383650488439324,1398,Random Forest
4430402I18Rik,0.009355944717415512,1399,Random Forest
Aspn,0.009350253310044463,1400,Random Forest
Clasp2,0.009341278628311727,1401,Random Forest
Clec2i,0.009338686209186388,1402,Random Forest
Gng2,0.009336526043592632,1403,Random Forest
Steap4,0.009330623172950359,1404,Random Forest
A2m,0.009324111633670376,1405,Random Forest
Arl6ip1,0.009323235994738804,1406,Random Forest
Uqcr10,0.009315782740979167,1407,Random Forest
Slc30a10,0.009308192836279603,1408,Random Forest
Gm10714,0.009302447640646933,1409,Random Forest
Fam107a,0.009296302601386525,1410,Random Forest
Clic6,0.009295342026152025,1411,Random Forest
Kcnk1,0.00928935517497179,1412,Random Forest
Chst1,0.009289230800516638,1413,Random Forest
Slmap,0.009288260075041996,1414,Random Forest
Apoc1,0.009285389166730912,1415,Random Forest
Slc13a4,0.009284373799842316,1416,Random Forest
Inhba,0.009277709265020504,1417,Random Forest
Gm10138,0.009271782337148893,1418,Random Forest
Ncam1,0.009268978040114164,1419,Random Forest
Des,0.00926482627794214,1420,Random Forest
Cdc42ep2,0.009262167070631457,1421,Random Forest
Ddr1,0.009251485781606327,1422,Random Forest
Amigo2,0.009248023909787408,1423,Random Forest
Mcm5,0.009245427756825983,1424,Random Forest
Wfdc2,0.009232019468124608,1425,Random Forest
Gzma,0.009223480116797649,1426,Random Forest
Mns1,0.009216296951787526,1427,Random Forest
Cd80,0.009214622870361133,1428,Random Forest
Rdh5,0.009205974707431952,1429,Random Forest
Mro,0.009199830020972693,1430,Random Forest
Smim4,0.00919466111755019,1431,Random Forest
Gimap7,0.00919218652489842,1432,Random Forest
Pdgfra,0.009191040056642183,1433,Random Forest
Ctxn1,0.009190860122674813,1434,Random Forest
Sox9,0.009182818455507386,1435,Random Forest
Ppp1r36,0.009180181800680632,1436,Random Forest
Tmem107,0.009178242530806364,1437,Random Forest
Casp1,0.009175992787651943,1438,Random Forest
Ctgf,0.00917060607099969,1439,Random Forest
Snhg18,0.009168268065459092,1440,Random Forest
Crispld1,0.009166843342953923,1441,Random Forest
Ppp1r1b,0.009162449505890461,1442,Random Forest
Evi2a,0.009161451667873664,1443,Random Forest
Jag1,0.009155897703718151,1444,Random Forest
Myct1,0.009153442536621259,1445,Random Forest
Skint3,0.009152723552769615,1446,Random Forest
Phactr3,0.009151903046610422,1447,Random Forest
Sla,0.009139180274127677,1448,Random Forest
Kcne4,0.009131311804385396,1449,Random Forest
Rcn3,0.0091227712736691,1450,Random Forest
Kctd14,0.009118819154425396,1451,Random Forest
Serpinb10,0.009108850166459181,1452,Random Forest
Tmem123,0.009107021022206013,1453,Random Forest
Hba-a1,0.009103314385044603,1454,Random Forest
Itgb2l,0.009101149031600886,1455,Random Forest
Car5a,0.009096253254825465,1456,Random Forest
Crygn,0.009078849800322612,1457,Random Forest
Ppp1r12a,0.009076191853445928,1458,Random Forest
Gja4,0.00906879688868647,1459,Random Forest
Mbp,0.009068384100652098,1460,Random Forest
Fdps,0.009063779313227596,1461,Random Forest
Acot7,0.009058714474791266,1462,Random Forest
2700038G22Rik,0.009052190936240961,1463,Random Forest
Cpq,0.009042903195067441,1464,Random Forest
Ppil6,0.00904078751329932,1465,Random Forest
Sqle,0.009036302299706953,1466,Random Forest
Scg3,0.009036198241594648,1467,Random Forest
Gm867,0.009035191144118961,1468,Random Forest
Ccdc113,0.009026038901122387,1469,Random Forest
Zak,0.009019984756057309,1470,Random Forest
Bicc1,0.009011234108938414,1471,Random Forest
Gm3764,0.009008356539754441,1472,Random Forest
Gstm5,0.009007824092050497,1473,Random Forest
Cntfr,0.008985493053497483,1474,Random Forest
Nov,0.008981408773698985,1475,Random Forest
Gamt,0.008981314710392863,1476,Random Forest
Gclm,0.00897330948574518,1477,Random Forest
Lbp,0.008971614489120875,1478,Random Forest
Socs2,0.008964964096512167,1479,Random Forest
Morn5,0.00896437820483919,1480,Random Forest
Kcnab1,0.008963254016214185,1481,Random Forest
Slc25a18,0.008958987135384889,1482,Random Forest
Cd53,0.008944642925497955,1483,Random Forest
Col6a1,0.008944264916845295,1484,Random Forest
Klrb1c,0.008932902509849799,1485,Random Forest
Chchd10,0.008932081012831035,1486,Random Forest
Fbxo2,0.008920103875221842,1487,Random Forest
H1f0,0.008919212204455575,1488,Random Forest
Rapsn,0.00891883796524778,1489,Random Forest
Tuba4a,0.00891507656099,1490,Random Forest
Insig1,0.008909685909615453,1491,Random Forest
Plac9b,0.008905165016989723,1492,Random Forest
Dnali1,0.008898123955488968,1493,Random Forest
C1qtnf2,0.008893882142683954,1494,Random Forest
1700088E04Rik,0.008893445880111005,1495,Random Forest
Btbd17,0.008880737579925411,1496,Random Forest
Hdac11,0.008877178749242737,1497,Random Forest
Agpat4,0.00887468453735848,1498,Random Forest
Fxyd6,0.008874574377792587,1499,Random Forest
Slc7a10,0.008870818872396736,1500,Random Forest
Rsph9,0.0088671481906527,1501,Random Forest
Pde3a,0.00886660926541012,1502,Random Forest
Tst,0.008852011796953161,1503,Random Forest
Tomm7,0.008850441254517002,1504,Random Forest
Nme5,0.008848325136145136,1505,Random Forest
Prok2,0.008846382949233844,1506,Random Forest
Wdr86,0.00884534773051776,1507,Random Forest
Tmem47,0.008843119932010483,1508,Random Forest
Cd248,0.008835789083467348,1509,Random Forest
Scd2,0.008814217487319285,1510,Random Forest
Insc,0.008812552710491691,1511,Random Forest
Ntsr2,0.008810499262051663,1512,Random Forest
Krt18,0.008802067937290013,1513,Random Forest
Ntn4,0.008789979910969435,1514,Random Forest
Cenpa,0.008789261030458533,1515,Random Forest
Ntrk2,0.008781737630231544,1516,Random Forest
Trim9,0.008781172017326715,1517,Random Forest
Crlf1,0.008773157101835877,1518,Random Forest
Fam213a,0.008771209981750513,1519,Random Forest
Slc16a8,0.008771126241817518,1520,Random Forest
Itih3,0.008770691522310263,1521,Random Forest
Etv1,0.008770667989610905,1522,Random Forest
Cox8b,0.008767129308483524,1523,Random Forest
Ephx3,0.00876672492420543,1524,Random Forest
Clec3b,0.008763456405209032,1525,Random Forest
Mt3,0.008760207630995753,1526,Random Forest
Kcne2,0.008755627891305887,1527,Random Forest
Pi15,0.008754600570048482,1528,Random Forest
Rock1,0.00874959364750553,1529,Random Forest
Atcayos,0.008748337775868227,1530,Random Forest
Mpeg1,0.008742446719044512,1531,Random Forest
Sulf2,0.008740922519894606,1532,Random Forest
Cfap52,0.00871652370660457,1533,Random Forest
Kcnk2,0.008713050757625495,1534,Random Forest
Ackr3,0.008689199630750063,1535,Random Forest
Cd3e,0.008684001455538243,1536,Random Forest
Spag6l,0.008682788873308886,1537,Random Forest
F7,0.008675662018964782,1538,Random Forest
Il11,0.008664864112962798,1539,Random Forest
4833445I07Rik,0.008662832890847648,1540,Random Forest
Pam,0.008655423242362943,1541,Random Forest
Lin7a,0.008649934525177753,1542,Random Forest
Cml1,0.0086370564033973,1543,Random Forest
Mx1,0.008625275016144318,1544,Random Forest
Lrrc48,0.008623598607387581,1545,Random Forest
Tcea3,0.008620743285714424,1546,Random Forest
Dclk1,0.008619080447045971,1547,Random Forest
Phkg1,0.008618433304537826,1548,Random Forest
Acsbg1,0.008609447998694082,1549,Random Forest
Lsamp,0.008588520581058938,1550,Random Forest
Npy1r,0.008567829144761988,1551,Random Forest
S1pr3,0.008564336944101015,1552,Random Forest
Syngr2,0.008559755370912343,1553,Random Forest
Camk2g,0.008559209589259658,1554,Random Forest
Rpap3,0.008553658757991434,1555,Random Forest
Gm37800,0.008536812962730013,1556,Random Forest
Mrps6,0.008536111895375339,1557,Random Forest
Lmcd1,0.008534765812960742,1558,Random Forest
Ltbp1,0.008534332225537056,1559,Random Forest
Ppp1r3g,0.008531262053693298,1560,Random Forest
4930486L24Rik,0.00853023319945442,1561,Random Forest
Mrvi1,0.008528806735578138,1562,Random Forest
Etnppl,0.008525225689385262,1563,Random Forest
Sh2d1a,0.008519162373517217,1564,Random Forest
Hcls1,0.00851852006687196,1565,Random Forest
Gabbr1,0.00850983535454832,1566,Random Forest
Serpinb9,0.008504994926750368,1567,Random Forest
Ogn,0.008493552834980779,1568,Random Forest
Fmo1,0.008491736236574668,1569,Random Forest
Ttll7,0.008488129350484522,1570,Random Forest
Sulf1,0.008483916310050467,1571,Random Forest
Calml4,0.008478106413815616,1572,Random Forest
Ckap4,0.00847530526327187,1573,Random Forest
Camk2n1,0.008466762151959153,1574,Random Forest
Slco3a1,0.008462987271767216,1575,Random Forest
Scg5,0.008462034314466928,1576,Random Forest
Aplp1,0.008459493606633556,1577,Random Forest
Mid1ip1,0.008453931830922173,1578,Random Forest
Inhbb,0.008453614016278786,1579,Random Forest
Ndufa1,0.008447024109587116,1580,Random Forest
Fam101a,0.008445584917262293,1581,Random Forest
F5,0.008432887200297695,1582,Random Forest
Klk8,0.008426935275296981,1583,Random Forest
Fgfr3,0.008423666297764955,1584,Random Forest
Cldn10,0.00842264567018701,1585,Random Forest
1700001L19Rik,0.00841963108994873,1586,Random Forest
Cxcr3,0.00840634073351921,1587,Random Forest
Clmp,0.00840611782253906,1588,Random Forest
Tmem237,0.008406044573555954,1589,Random Forest
Cog7,0.008404412191271915,1590,Random Forest
Gpm6b,0.008403762174793689,1591,Random Forest
Filip1l,0.008402980814132223,1592,Random Forest
Lpxn,0.008401486426254583,1593,Random Forest
Aoc3,0.008389314761029321,1594,Random Forest
Sec11c,0.00838470739343547,1595,Random Forest
Slc12a2,0.008383880530406737,1596,Random Forest
Xcl1,0.008377046334350864,1597,Random Forest
3300002A11Rik,0.008376016432729613,1598,Random Forest
Rasl12,0.008373546370107888,1599,Random Forest
Mical2,0.008369085025140915,1600,Random Forest
Vstm4,0.00836392146863208,1601,Random Forest
Uba2,0.008358537377797634,1602,Random Forest
Mcam,0.008355325694151055,1603,Random Forest
Cfap100,0.008351550209294189,1604,Random Forest
Gstt1,0.008350940586127701,1605,Random Forest
Clec1a,0.008345002533373053,1606,Random Forest
Sgk3,0.008336652121679956,1607,Random Forest
2810417H13Rik,0.008315683158467865,1608,Random Forest
Ano1,0.00831545306232521,1609,Random Forest
Sox18,0.008314582359669108,1610,Random Forest
Ociad2,0.00831440969370437,1611,Random Forest
Ank2,0.008313481362647862,1612,Random Forest
Spa17,0.008307687089143414,1613,Random Forest
Sntn,0.008303533582266761,1614,Random Forest
Lcat,0.008300320678576653,1615,Random Forest
Il6,0.008296478477153172,1616,Random Forest
Cisd1,0.008290458996084006,1617,Random Forest
Itga8,0.008268097434782917,1618,Random Forest
Lmo1,0.008262594902689656,1619,Random Forest
Ndufv3,0.008252481123454896,1620,Random Forest
Gm1673,0.008240258406421872,1621,Random Forest
Ak1,0.008239169961249926,1622,Random Forest
Slc39a12,0.008237225610532962,1623,Random Forest
Slc6a11,0.008229658913885983,1624,Random Forest
Cebpa,0.008224263750973656,1625,Random Forest
Grin2c,0.008224023617537076,1626,Random Forest
Ywhaq,0.008219759271205088,1627,Random Forest
Tagln3,0.00821860850916987,1628,Random Forest
Omg,0.00821783317440929,1629,Random Forest
Gm973,0.008215727243397601,1630,Random Forest
C5ar2,0.008211543396588326,1631,Random Forest
Plp1,0.008206225752101422,1632,Random Forest
Rsph4a,0.00820296430485949,1633,Random Forest
Raet1d,0.008193399271899233,1634,Random Forest
Arsg,0.008190519029813265,1635,Random Forest
Cspg5,0.008189595731387845,1636,Random Forest
Sox2,0.008182451958163882,1637,Random Forest
Cdk1,0.008180538363514754,1638,Random Forest
Mmd2,0.008179963501739282,1639,Random Forest
Ubash3b,0.00815754090122052,1640,Random Forest
Mxra8,0.00815012120419976,1641,Random Forest
Eva1a,0.008143744283179516,1642,Random Forest
Rel,0.008137794286954866,1643,Random Forest
Slc15a2,0.008130605737499184,1644,Random Forest
Dmd,0.008124511901451867,1645,Random Forest
Cmbl,0.008119137569204338,1646,Random Forest
Gpm6a,0.008118613560954302,1647,Random Forest
Ptprz1,0.008110901225435285,1648,Random Forest
Tmem178,0.008105430404146761,1649,Random Forest
Lrrc23,0.008091753952041423,1650,Random Forest
Tril,0.008090950394586838,1651,Random Forest
Chst2,0.00809018985237545,1652,Random Forest
Actg2,0.008085511635783358,1653,Random Forest
Il21r,0.008082536939399566,1654,Random Forest
Ndrg2,0.008078329247660561,1655,Random Forest
Wwc1,0.008074278255376863,1656,Random Forest
Kcna5,0.008056739400210226,1657,Random Forest
Fam166b,0.00805265253175026,1658,Random Forest
Aqp1,0.008049951759040885,1659,Random Forest
Fabp3,0.00802437051978667,1660,Random Forest
Slc4a4,0.008019184145270369,1661,Random Forest
Luzp2,0.008018711339436865,1662,Random Forest
Runx1t1,0.00801191772235485,1663,Random Forest
Ankrd37,0.00800559417138022,1664,Random Forest
Fgf1,0.00800195305967018,1665,Random Forest
Tbxa2r,0.007995934204512552,1666,Random Forest
Hhatl,0.00799342221275344,1667,Random Forest
Tbc1d4,0.00799218970999034,1668,Random Forest
Sh2d2a,0.007981407017557743,1669,Random Forest
Meis2,0.007980843429666436,1670,Random Forest
Ctdspl,0.007972278784934504,1671,Random Forest
Tnik,0.007967336691743269,1672,Random Forest
Slc38a2,0.0079667955253542,1673,Random Forest
Arl3,0.007964703375738822,1674,Random Forest
Heyl,0.007956822577032358,1675,Random Forest
Ttyh1,0.007955064795817772,1676,Random Forest
Slc4a3,0.007953649396675018,1677,Random Forest
Phyhipl,0.007949586678677659,1678,Random Forest
Ralgds,0.007949022313431801,1679,Random Forest
Dusp14,0.007946881901652318,1680,Random Forest
Amer2,0.007946075331250009,1681,Random Forest
Pfn2,0.007941503207262442,1682,Random Forest
Hepacam,0.007939060810222616,1683,Random Forest
Adh5,0.007937270333562651,1684,Random Forest
1700024G13Rik,0.007936591091202209,1685,Random Forest
Nsg1,0.007927292421008841,1686,Random Forest
Irf5,0.007925445079328342,1687,Random Forest
G6pdx,0.007915164655022539,1688,Random Forest
Ncr1,0.007909305903137034,1689,Random Forest
Tmeff2,0.007909268528513716,1690,Random Forest
1700028P14Rik,0.007894214756945666,1691,Random Forest
Kdelr3,0.007892034997616613,1692,Random Forest
Pcdh17,0.007890067036343214,1693,Random Forest
Gm11744,0.007867607657996972,1694,Random Forest
Cadm4,0.007866744514444366,1695,Random Forest
Fcor,0.00784084391866499,1696,Random Forest
Phldb2,0.007834542700349492,1697,Random Forest
Cd28,0.007833194301928586,1698,Random Forest
Kcnmb1,0.007814038893062576,1699,Random Forest
Gnao1,0.0078114297933711925,1700,Random Forest
Prr32,0.0077938555169287434,1701,Random Forest
Cyp1b1,0.007793305461503906,1702,Random Forest
Sdcbp2,0.007784786006476895,1703,Random Forest
Epb41,0.007777784709980529,1704,Random Forest
Mobp,0.007774632185003587,1705,Random Forest
Pygb,0.007772460742336468,1706,Random Forest
Hist2h4,0.007769991248843494,1707,Random Forest
Sema3b,0.007765173739222685,1708,Random Forest
Rras2,0.007761766297072203,1709,Random Forest
Pde5a,0.007757781311461862,1710,Random Forest
Tnfrsf9,0.007751477954548127,1711,Random Forest
P2ry10,0.007750789938171202,1712,Random Forest
Olfml2a,0.007749325875753339,1713,Random Forest
Selp,0.00774917365269097,1714,Random Forest
Bmp2,0.00774270039401561,1715,Random Forest
Cfap206,0.007742122952155241,1716,Random Forest
Ak7,0.007741223839833484,1717,Random Forest
Loxl2,0.00773461566714326,1718,Random Forest
Gjb2,0.007732967368892834,1719,Random Forest
Asb4,0.0077240836393200505,1720,Random Forest
Gm17750,0.007721740801925699,1721,Random Forest
Matn2,0.0077156357321646295,1722,Random Forest
A930007I19Rik,0.0077147082574518105,1723,Random Forest
Fam71a,0.007709762129042326,1724,Random Forest
Mcee,0.007709081133026373,1725,Random Forest
Spef2,0.007707501843816936,1726,Random Forest
Fam181b,0.007704908219192758,1727,Random Forest
Pax6,0.007703935979580419,1728,Random Forest
Grem2,0.007694420322850383,1729,Random Forest
Psph,0.007693329811290877,1730,Random Forest
Notch3,0.007678686833749786,1731,Random Forest
Ica1l,0.00767758007704,1732,Random Forest
Arrb2,0.007667159675827721,1733,Random Forest
Slc6a9,0.007665872014168293,1734,Random Forest
Vat1l,0.007665575021587119,1735,Random Forest
Cldn11,0.007663711067683456,1736,Random Forest
Pgf,0.007659555355240448,1737,Random Forest
Efcab1,0.007657013530779157,1738,Random Forest
Trpm3,0.007647752397712429,1739,Random Forest
Pih1d2,0.00764543393725371,1740,Random Forest
Fgfr1,0.007644086479832773,1741,Random Forest
Dkk3,0.007643704911285901,1742,Random Forest
Flrt2,0.007632398706734152,1743,Random Forest
Dcdc2a,0.0076061161073786585,1744,Random Forest
Slc1a4,0.007594306393758061,1745,Random Forest
Gprc5b,0.007589631070959754,1746,Random Forest
Slc22a4,0.007587196636985582,1747,Random Forest
Trim2,0.007583946831573111,1748,Random Forest
Nr2f1,0.007583048064959447,1749,Random Forest
Adrb1,0.007582251751452754,1750,Random Forest
Ptprd,0.007582192697164064,1751,Random Forest
Mrap,0.007580998184375564,1752,Random Forest
Dtna,0.007570678024740076,1753,Random Forest
Ccpg1os,0.007569908463454422,1754,Random Forest
Fam171b,0.007569759897418375,1755,Random Forest
1110004E09Rik,0.0075534804105587714,1756,Random Forest
Lgi1,0.007542801697521253,1757,Random Forest
Hapln1,0.007536466534682944,1758,Random Forest
Zmynd15,0.007534464185141015,1759,Random Forest
Gm8369,0.007534181836943875,1760,Random Forest
Tmem63a,0.007534096267416049,1761,Random Forest
Itpk1,0.0075316315861746015,1762,Random Forest
Rnf7,0.0075285624276296885,1763,Random Forest
Gfra2,0.007526643341531112,1764,Random Forest
Fjx1,0.0075182232507356546,1765,Random Forest
Phyh,0.007501093277695124,1766,Random Forest
Auts2,0.007493905847254374,1767,Random Forest
Inmt,0.0074930819817537585,1768,Random Forest
Cab39l,0.007490211931078173,1769,Random Forest
Fam111a,0.007485195243231436,1770,Random Forest
Spef1,0.0074822465333670065,1771,Random Forest
Creb5,0.007477135901762002,1772,Random Forest
Nqo1,0.0074744468359084874,1773,Random Forest
1190005I06Rik,0.007473497837607057,1774,Random Forest
Col8a2,0.007472358599644399,1775,Random Forest
Ly6d,0.007461134251019741,1776,Random Forest
Atp2a2,0.007460048750126836,1777,Random Forest
Acsl3,0.0074578926357028955,1778,Random Forest
Snhg11,0.007454834780518426,1779,Random Forest
Angptl2,0.007452096970434388,1780,Random Forest
Plce1,0.007451124377660826,1781,Random Forest
Mrc2,0.007449724846337392,1782,Random Forest
Snrpn,0.007446663658002856,1783,Random Forest
Bcan,0.00743148528824885,1784,Random Forest
Susd5,0.00743126873115416,1785,Random Forest
Fbln7,0.007425276537459451,1786,Random Forest
Hint2,0.007417963195850177,1787,Random Forest
