gene,importance,rank,method
Vtn,0.01964228394332359,276,scBERT
Gatm,0.019634441040351468,277,scBERT
Ms4a4b,0.019627962444341566,278,scBERT
Gm694,0.01961228979124768,279,scBERT
S100b,0.01960421993539617,280,scBERT
Id2,0.019601766888332768,281,scBERT
Lmcd1,0.01959577735151565,282,scBERT
Mdk,0.01958166261212321,283,scBERT
Ifitm3,0.019542781885554545,284,scBERT
Cd300lg,0.01954251366195068,285,scBERT
Slc22a8,0.019539875320053312,286,scBERT
Timp3,0.019501987285249798,287,scBERT
Anxa2,0.01945916872980103,288,scBERT
Mfap2,0.01944147493203791,289,scBERT
Ccnd2,0.01943967525118537,290,scBERT
Tnfrsf12a,0.019418423127103897,291,scBERT
Pdpn,0.019417568536328932,292,scBERT
Lgals1,0.019394405754092285,293,scBERT
Cst7,0.019379834426436093,294,scBERT
Fabp5,0.01937874812790692,295,scBERT
Il1r1,0.019378341595519724,296,scBERT
Cd300ld,0.01936547615890432,297,scBERT
Cd244,0.019348016272243956,298,scBERT
Cks2,0.01934674241508618,299,scBERT
Mif,0.019314624685889226,300,scBERT
Emcn,0.019313394307377905,301,scBERT
Tlr2,0.01931230080178951,302,scBERT
P2ry14,0.019296750654931815,303,scBERT
Glipr2,0.019282171608191744,304,scBERT
Nkg7,0.019280591856715122,305,scBERT
Ccl6,0.019275648494930252,306,scBERT
Adgre4,0.01927226737347696,307,scBERT
B930036N10Rik,0.019271056073745647,308,scBERT
Edn1,0.0192637518570063,309,scBERT
Net1,0.019246827816552424,310,scBERT
Cyp4f18,0.019236253394658676,311,scBERT
Tnfaip2,0.019217078764591788,312,scBERT
Zbp1,0.019203211984809666,313,scBERT
Spry2,0.0191683815875325,314,scBERT
Matn2,0.019166627856997555,315,scBERT
Cd36,0.01913378683639455,316,scBERT
Plbd1,0.019127272945977738,317,scBERT
Bmp2k,0.01911983846549899,318,scBERT
Prdx1,0.01910243386998413,319,scBERT
Cped1,0.019092517972455893,320,scBERT
Ftl1,0.019092422407621434,321,scBERT
Adamts1,0.019080070216680775,322,scBERT
Tgm2,0.019079392992207594,323,scBERT
Ptgis,0.01907717661505896,324,scBERT
Rasd1,0.01907692165468454,325,scBERT
Gsn,0.019074303132069356,326,scBERT
Clec14a,0.01905797545334965,327,scBERT
Slc43a3,0.01903648219908608,328,scBERT
Ptprr,0.01902948119888215,329,scBERT
Gbp5,0.019008159366961243,330,scBERT
Ecscr,0.018991753807963335,331,scBERT
Meox1,0.018991162771008496,332,scBERT
Irg1,0.018986795339297542,333,scBERT
Gadd45g,0.018983182764443125,334,scBERT
Cks1b,0.018977163092895627,335,scBERT
Rtn1,0.018951212193140488,336,scBERT
Slco3a1,0.018949312709472862,337,scBERT
Mmp12,0.018948574146170658,338,scBERT
Qpct,0.018941697561372536,339,scBERT
Hdc,0.01892473725478154,340,scBERT
Rab7b,0.01891263054819224,341,scBERT
Gm9946,0.018907355492241148,342,scBERT
Gpr171,0.018904491158890202,343,scBERT
Dusp5,0.018901668179745465,344,scBERT
Atf3,0.018867682463142212,345,scBERT
Mall,0.01885844443283291,346,scBERT
Ms4a8a,0.018856463889424434,347,scBERT
Lrrc32,0.018824646775433808,348,scBERT
Tppp3,0.018821888310236654,349,scBERT
Dnajb1,0.01881975946039316,350,scBERT
Il6,0.018818966838183144,351,scBERT
Cited2,0.0188134984337443,352,scBERT
Cd63,0.018791362784726137,353,scBERT
Bhlhe41,0.018789421900551134,354,scBERT
Dbn1,0.018787082345291632,355,scBERT
Nrp1,0.018776457707147434,356,scBERT
Rnase6,0.018767055231099217,357,scBERT
Hs3st1,0.01876309025384906,358,scBERT
Fxyd6,0.018756913608311807,359,scBERT
Pglyrp1,0.018715751890507615,360,scBERT
Folr2,0.018704124949636542,361,scBERT
Prss23,0.018695032063606124,362,scBERT
Pmp22,0.018670390295221054,363,scBERT
Cd200,0.018659765107054,364,scBERT
Stmn1,0.01865499462743181,365,scBERT
Sirpb1a,0.018651037443676872,366,scBERT
Kcnn4,0.018650980653533118,367,scBERT
Gm5150,0.01863795425114187,368,scBERT
Serpini1,0.018630602230817316,369,scBERT
Itgal,0.01862493342898439,370,scBERT
Ankrd37,0.018604066489373107,371,scBERT
Clec4d,0.018582013176535,372,scBERT
Cd59a,0.01857443485376496,373,scBERT
Pdlim1,0.018552882487187367,374,scBERT
Itih5,0.01855235535232427,375,scBERT
Aebp1,0.018551375544789323,376,scBERT
Cav1,0.018542108427425364,377,scBERT
Fn1,0.01853721132247461,378,scBERT
Cdk1,0.018536841904678976,379,scBERT
Ltf,0.018515559071160828,380,scBERT
Spon1,0.018497401899774415,381,scBERT
Clec4a2,0.018490910300461724,382,scBERT
Hist2h2aa1,0.01848066139755056,383,scBERT
Lst1,0.018476469174805908,384,scBERT
A2m,0.01846454417188331,385,scBERT
Lyz2,0.018460117013825907,386,scBERT
Klra2,0.01845843573120354,387,scBERT
Col18a1,0.018454344599956374,388,scBERT
Ptafr,0.01844695675227455,389,scBERT
Wnt5a,0.0184158983352143,390,scBERT
Rgs1,0.01840953097407494,391,scBERT
