gene,importance,rank,method
Opalin,0.017594276733993205,456,scGPT
Glrx,0.017585043601957354,457,scGPT
Icam1,0.017579533305996566,458,scGPT
Birc5,0.017573415539078395,459,scGPT
Srgn,0.01756924303159253,460,scGPT
Tfrc,0.01754791979302475,461,scGPT
Crlf1,0.017543160777121605,462,scGPT
Ifit2,0.017540560408908373,463,scGPT
Il11,0.01753226388265208,464,scGPT
Mgll,0.017511148205804822,465,scGPT
Scrg1,0.017498574739381694,466,scGPT
Cd300a,0.017492521591385812,467,scGPT
Upp1,0.017478472018878193,468,scGPT
Top2a,0.01747340472088119,469,scGPT
Vcan,0.017471196555653906,470,scGPT
Gm10116,0.017458880231303042,471,scGPT
Gstm1,0.01745687145166052,472,scGPT
Neat1,0.01745180435206673,473,scGPT
Rnd1,0.01745101203839943,474,scGPT
Adrbk2,0.01744796854778321,475,scGPT
Ms4a6d,0.017445562584673405,476,scGPT
Bst1,0.017418551965341283,477,scGPT
Rgs5,0.017412336913930362,478,scGPT
Tmem100,0.017397291518554053,479,scGPT
Gapdh,0.017391733950666604,480,scGPT
Ninj1,0.017389418012483022,481,scGPT
S100a8,0.017389317751029445,482,scGPT
Emp3,0.01738536762367669,483,scGPT
Itm2a,0.01738491876833418,484,scGPT
Cpe,0.01737179922206017,485,scGPT
Perp,0.017365036817494524,486,scGPT
Ctsl,0.017356933092311917,487,scGPT
Hebp1,0.017346317044501368,488,scGPT
Amica1,0.017321193849492232,489,scGPT
Serpinh1,0.017320668255896583,490,scGPT
Adh1,0.017317260195670342,491,scGPT
Hsd11b1,0.017300027214934777,492,scGPT
Cd79a,0.017293175237231097,493,scGPT
Clu,0.01728527722310972,494,scGPT
Phactr3,0.017282829788351942,495,scGPT
Nrip2,0.01727669548456731,496,scGPT
Ms4a6c,0.01727376402435105,497,scGPT
Rnase4,0.017258991951626793,498,scGPT
Polr2l,0.017252497251899923,499,scGPT
Pln,0.017248582385726085,500,scGPT
Npl,0.017248300888896888,501,scGPT
C5ar1,0.017241343523845314,502,scGPT
Ccl11,0.01723213387196762,503,scGPT
Dab2,0.017223828871953235,504,scGPT
Ms4a7,0.017222832567839748,505,scGPT
Fbln1,0.017220625591332715,506,scGPT
Slc6a11,0.017202661326946242,507,scGPT
F13a1,0.01715221094519021,508,scGPT
Cxcr2,0.017137945714732733,509,scGPT
Cd93,0.017081404668841442,510,scGPT
Naaa,0.01707289318226735,511,scGPT
Hmgb2,0.01707180301415118,512,scGPT
Col4a1,0.017068889695238593,513,scGPT
Brinp3,0.0170684792452178,514,scGPT
Igf2,0.01704732619025829,515,scGPT
Slc13a4,0.01701855875469954,516,scGPT
mt-Nd4,0.01699163314049955,517,scGPT
Usp50,0.016990395728359003,518,scGPT
Thbd,0.01698671995344021,519,scGPT
Myc,0.016985749886718134,520,scGPT
Axl,0.016965235133933596,521,scGPT
Fam101b,0.016956634588341023,522,scGPT
Clec4a3,0.016937134602425186,523,scGPT
Cdkn1c,0.016936369005772372,524,scGPT
Pcolce,0.01693460376220963,525,scGPT
Cdca8,0.016926762624787352,526,scGPT
Pf4,0.016912928426769766,527,scGPT
Sdf2l1,0.01691159481738639,528,scGPT
S100a11,0.016904174291624014,529,scGPT
Irf7,0.016886684225386944,530,scGPT
Gm5424,0.016886174741485755,531,scGPT
Gm2a,0.016821300201240383,532,scGPT
Chil1,0.01680405415627024,533,scGPT
Slc6a9,0.016791412691543058,534,scGPT
Ptprb,0.016791148569885467,535,scGPT
Abcc9,0.01678560388072947,536,scGPT
H2-DMa,0.016778635817448533,537,scGPT
Gpr141,0.01676808082219087,538,scGPT
Cd44,0.016757817329116468,539,scGPT
Arl5c,0.01675443216058562,540,scGPT
Treml4,0.016751301780422022,541,scGPT
Taldo1,0.016741160097072886,542,scGPT
Bgn,0.016736380459395815,543,scGPT
Pdlim4,0.016735861401450152,544,scGPT
Fam167b,0.01671915467843593,545,scGPT
Dpysl2,0.01670109618649307,546,scGPT
Cdk6,0.016700648726386214,547,scGPT
Ephx3,0.016694875096472224,548,scGPT
Hmcn1,0.01669053235031861,549,scGPT
Cd300lf,0.016684550935879727,550,scGPT
Cthrc1,0.016681534791906562,551,scGPT
Hmgn2,0.016680539091931353,552,scGPT
Klk6,0.016678315770611313,553,scGPT
Dclk1,0.01666861964811903,554,scGPT
Rem1,0.016663869957876526,555,scGPT
Pllp,0.016645525770982824,556,scGPT
Pam,0.01664532805806975,557,scGPT
Vegfc,0.016624406707787046,558,scGPT
Igf1r,0.016615874833901468,559,scGPT
Rspo3,0.01661171991930732,560,scGPT
Sema3c,0.01659823051914423,561,scGPT
Lilrb4a,0.01659130598984123,562,scGPT
Ace,0.016585890627472205,563,scGPT
Actg2,0.016585529088116408,564,scGPT
Hilpda,0.016572310852136767,565,scGPT
Prom1,0.01657221043349508,566,scGPT
Slc22a4,0.016565575152610142,567,scGPT
Hspa1b,0.016560708580500204,568,scGPT
Slc16a3,0.016543920550752617,569,scGPT
Atp1b1,0.01653545075003711,570,scGPT
Clec5a,0.016532402613217125,571,scGPT
Hp,0.016526639569904654,572,scGPT
Ndn,0.01651748928977407,573,scGPT
Slco1a4,0.0165130477641645,574,scGPT
Cox4i2,0.01650427355533591,575,scGPT
Glipr1,0.016489385612883434,576,scGPT
Rgs18,0.01648663269789131,577,scGPT
Actn1,0.01646759849669957,578,scGPT
Slc19a1,0.016465307103254383,579,scGPT
Nrarp,0.016461923435488666,580,scGPT
Id4,0.016453956141009807,581,scGPT
Sept4,0.01642717909259126,582,scGPT
Rnd3,0.016392040006825936,583,scGPT
Nr2f2,0.016382694059425076,584,scGPT
Pilrb2,0.01636707026118202,585,scGPT
Apln,0.016361671377382484,586,scGPT
Kazald1,0.01633034978401102,587,scGPT
Bcl2a1b,0.016324843307371367,588,scGPT
Lmnb1,0.016323859829865547,589,scGPT
Cd69,0.016320376082422285,590,scGPT
Pdgfra,0.016315769935577033,591,scGPT
Pla2g4a,0.0163043537821938,592,scGPT
Lgi1,0.01630360419489081,593,scGPT
Ace2,0.016300303170539578,594,scGPT
Cyp7b1,0.016295856403919375,595,scGPT
AU021092,0.016292889940775747,596,scGPT
Pfkp,0.016292358992327626,597,scGPT
Igfbp7,0.016290020445608372,598,scGPT
Cd38,0.016277275395465633,599,scGPT
Emp2,0.016276705915473855,600,scGPT
Rbp1,0.016267942226337952,601,scGPT
Gjb2,0.01625601322303915,602,scGPT
Mrc1,0.016247091577578997,603,scGPT
Gpx1,0.016228025173677375,604,scGPT
Cdkn2b,0.016221118362405123,605,scGPT
Tmem45a,0.016214244281605783,606,scGPT
Cit,0.016212100527906528,607,scGPT
2200002D01Rik,0.016205051838255692,608,scGPT
Sh3bgr,0.0162047204739608,609,scGPT
Grrp1,0.01619483078719604,610,scGPT
Slc40a1,0.016194738187876118,611,scGPT
Rad54b,0.01619006388037369,612,scGPT
Akap12,0.016185232431900388,613,scGPT
Insig1,0.016179212751883998,614,scGPT
Ddah1,0.016178333790221676,615,scGPT
Ifi30,0.016161804215391228,616,scGPT
Pde4b,0.016157603059230266,617,scGPT
Inmt,0.01615304837011086,618,scGPT
Sncg,0.01614803371328872,619,scGPT
Ccdc109b,0.016127849662857782,620,scGPT
Tinagl1,0.0161211793537408,621,scGPT
Zfp691,0.01611856404523584,622,scGPT
Slfn4,0.01608784210323423,623,scGPT
Serpinf1,0.016087661055762596,624,scGPT
Npy,0.016086895759864384,625,scGPT
Ehd4,0.01607936381549972,626,scGPT
Tgfb2,0.0160712287227932,627,scGPT
Ly6d,0.01605594170666061,628,scGPT
BC051019,0.016055425977215865,629,scGPT
Sat1,0.016048778059306955,630,scGPT
Mest,0.01604709093703048,631,scGPT
Ndufa4l2,0.01602094912285265,632,scGPT
Mrps6,0.016017196508164282,633,scGPT
Pcsk1n,0.016013071077347535,634,scGPT
Slamf9,0.016012987485467766,635,scGPT
